ts_s,ts_ms,Sensor1_raw,Sensor2_raw,Sensor3_raw,Sensor4_raw,Sensor5_raw,Sensor6_raw,Sensor7_raw,Sensor8_raw,Sensor9_raw,Sensor10_raw
26,25583,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
26,25873,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
26,26184,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
26,26385,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
27,26694,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
27,27008,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
27,27214,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
27,27415,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
28,27721,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
28,28021,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
28,28333,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
29,28539,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
29,28849,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
29,29164,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
29,29385,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
30,29590,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
30,29805,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
30,30076,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
30,30377,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
31,30588,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
31,30901,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
31,31102,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
31,31304,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
32,31509,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
32,31711,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
32,32021,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
32,32224,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
32,32424,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
33,32635,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
33,32938,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
33,33259,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
34,33561,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
34,33866,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
34,34168,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
34,34369,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
35,34585,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
35,34887,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
35,35099,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
35,35399,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
36,35709,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
36,35920,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
36,36121,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
36,36336,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
37,36547,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
37,36750,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
37,37050,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
37,37250,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
38,37551,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
38,37851,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
38,38162,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
39,38513,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
39,38724,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
39,39024,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
39,39225,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
39,39498,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
40,39800,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
40,40111,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
40,40422,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
41,40728,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
41,41028,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
41,41338,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
42,41560,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
42,41784,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
42,42055,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
42,42254,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
43,42565,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
43,42877,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
43,43181,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
43,43491,25.75,26.5,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
44,43691,25.75,26.5,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
44,43901,25.75,26.5,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
44,44102,25.75,26.5,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
44,44303,25.75,26.5,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
45,44505,25.75,26.5,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
45,44826,25.75,26.5,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
45,45126,25.75,26.5,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
45,45429,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
46,45630,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
46,45831,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
46,46051,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
46,46353,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
47,46553,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
47,46863,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
47,47178,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
47,47408,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
48,47700,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
48,47994,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
48,48197,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
49,48528,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
49,48730,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
49,49030,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
49,49323,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
50,49636,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
50,49838,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
50,50063,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
50,50307,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
51,50520,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
51,50762,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
51,51064,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
51,51265,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
51,51467,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
52,51671,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
52,51875,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
52,52189,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
53,52515,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
53,52716,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
53,53016,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
53,53319,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
54,53564,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
54,53835,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
54,54054,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
54,54347,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
55,54548,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
55,54750,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
55,55062,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
55,55365,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
56,55678,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
56,55909,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
56,56186,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
56,56423,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
57,56738,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
57,57038,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
57,57312,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
58,57613,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
58,57933,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
58,58134,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
58,58345,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
59,58556,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
59,58767,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
59,59067,25.75,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
59,59358,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
60,59669,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
60,59980,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
60,60181,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
60,60422,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
61,60660,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
61,60960,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
61,61302,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
62,61513,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
62,61826,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
62,62026,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
62,62266,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
63,62537,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
63,62747,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
63,63150,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
63,63352,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
64,63564,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
64,63775,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
64,63976,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
64,64177,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
64,64380,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
65,64684,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
65,64984,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
65,65298,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
65,65498,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
66,65698,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
66,65900,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
66,66225,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
66,66428,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
67,66731,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
67,67031,25.75,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
67,67246,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
68,67513,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
68,67724,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
68,67934,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
68,68168,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
68,68371,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
69,68691,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
69,68991,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
69,69305,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
70,69606,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
70,69817,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
70,70031,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
70,70257,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
70,70476,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
71,70728,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
71,71032,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
71,71233,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
71,71437,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
72,71647,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
72,72069,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
72,72371,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
73,72671,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
73,72971,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
73,73177,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
73,73389,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
74,74005,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
74,74216,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
74,74418,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
75,74620,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
75,74920,25.75,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
75,75144,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
75,75364,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
76,75646,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
76,75946,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
76,76172,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
76,76389,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
77,76599,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
77,76899,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
77,77179,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
77,77490,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
78,77791,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
78,78048,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
78,78254,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
78,78460,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
79,78662,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
79,78962,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
79,79163,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
79,79444,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
80,79670,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
80,79945,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
80,80154,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
80,80454,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
81,80682,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
96,96379,25.75,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
99,99209,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
100,99511,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
100,100021,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
100,100233,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
101,100524,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
101,100727,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
101,101027,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
101,101348,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
102,101649,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
102,101858,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
102,102092,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
102,102304,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
103,102515,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
103,102776,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
103,103076,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
103,103277,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
104,103603,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
104,103904,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
104,104217,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
104,104417,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
105,104621,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
105,104963,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
105,105174,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
105,105444,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
106,105744,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
106,106055,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
106,106358,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
107,106678,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
107,106978,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
107,107179,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
107,107380,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
108,107700,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
108,107900,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
108,108101,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
108,108411,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
109,108722,26.0,26.25,25.75,26.5,26.0,26.25,26.25,26.0,26.0,26.5
109,109022,26.0,26.25,25.75,26.5,26.0,26.25,26.0,26.0,26.0,26.5
109,109332,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
110,109654,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
110,109868,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
110,110155,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
110,110355,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
111,110666,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
111,110970,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
111,111182,25.75,26.5,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
111,111483,25.75,26.5,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
112,111891,25.75,26.5,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
112,112203,25.75,26.5,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
113,112506,25.75,26.5,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
113,112710,25.75,26.5,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
113,113010,25.75,26.5,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
113,113212,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
113,113424,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
114,113737,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
114,113938,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
114,114140,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
114,114341,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
115,114559,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
115,114760,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.0,26.5
115,115060,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
115,115265,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
115,115477,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
116,115787,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
116,116098,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
116,116400,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
117,116610,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
117,116910,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
117,117110,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
117,117310,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
118,117522,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
118,117732,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
118,117944,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
118,118275,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
119,118551,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
119,118753,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
119,119053,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
119,119374,26.0,26.5,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
120,119599,26.0,26.5,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
120,119980,26.0,26.5,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
120,120181,26.0,26.5,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
120,120392,26.0,26.5,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
121,120702,26.0,26.5,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
121,121002,26.0,26.5,26.0,26.5,26.0,26.25,26.25,26.0,26.25,26.5
121,121203,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.25,26.5
121,121430,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.25,26.5
122,121653,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.25,26.5
122,121926,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.25,26.5
122,122236,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.25,26.5
123,122537,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.25,26.5
123,122751,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.25,26.5
123,123054,26.0,26.25,26.0,26.5,26.0,26.25,26.0,26.0,26.25,26.5
123,123364,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
124,123667,26.0,26.25,26.0,26.5,26.0,26.25,26.25,26.0,26.0,26.5
